id_sesion,sesion,fecha,legislatura,leg_ses,url
2985,61,lunes 26 agosto 2013,361,l361s61,https://www.camara.cl/verdoc.aspx?prmid=2985&prmtipo=TEXTOSESION&prmtipodoc=83
2984,60,miércoles 14 agosto 2013,361,l361s60,https://www.camara.cl/verdoc.aspx?prmid=2984&prmtipo=TEXTOSESION&prmtipodoc=83
2983,59,martes 13 agosto 2013,361,l361s59,https://www.camara.cl/verdoc.aspx?prmid=2983&prmtipo=TEXTOSESION&prmtipodoc=83
2982,58,martes 13 agosto 2013,361,l361s58,https://www.camara.cl/verdoc.aspx?prmid=2982&prmtipo=TEXTOSESION&prmtipodoc=83
2981,57,lunes 12 agosto 2013,361,l361s57,https://www.camara.cl/verdoc.aspx?prmid=2981&prmtipo=TEXTOSESION&prmtipodoc=83
2980,56,jueves 8 agosto 2013,361,l361s56,https://www.camara.cl/verdoc.aspx?prmid=2980&prmtipo=TEXTOSESION&prmtipodoc=83
2979,55,miércoles 7 agosto 2013,361,l361s55,https://www.camara.cl/verdoc.aspx?prmid=2979&prmtipo=TEXTOSESION&prmtipodoc=83
2978,54,martes 6 agosto 2013,361,l361s54,https://www.camara.cl/verdoc.aspx?prmid=2978&prmtipo=TEXTOSESION&prmtipodoc=83
2977,53,lunes 5 agosto 2013,361,l361s53,https://www.camara.cl/verdoc.aspx?prmid=2977&prmtipo=TEXTOSESION&prmtipodoc=83
2976,52,jueves 1 agosto 2013,361,l361s52,https://www.camara.cl/verdoc.aspx?prmid=2976&prmtipo=TEXTOSESION&prmtipodoc=83
2975,51,miércoles 31 julio 2013,361,l361s51,https://www.camara.cl/verdoc.aspx?prmid=2975&prmtipo=TEXTOSESION&prmtipodoc=83
2973,50,martes 30 julio 2013,361,l361s50,https://www.camara.cl/verdoc.aspx?prmid=2973&prmtipo=TEXTOSESION&prmtipodoc=83
2972,49,jueves 18 julio 2013,361,l361s49,https://www.camara.cl/verdoc.aspx?prmid=2972&prmtipo=TEXTOSESION&prmtipodoc=83
2971,48,miércoles 17 julio 2013,361,l361s48,https://www.camara.cl/verdoc.aspx?prmid=2971&prmtipo=TEXTOSESION&prmtipodoc=83
2970,47,jueves 11 julio 2013,361,l361s47,https://www.camara.cl/verdoc.aspx?prmid=2970&prmtipo=TEXTOSESION&prmtipodoc=83
2969,46,miércoles 10 julio 2013,361,l361s46,https://www.camara.cl/verdoc.aspx?prmid=2969&prmtipo=TEXTOSESION&prmtipodoc=83
2968,45,martes 9 julio 2013,361,l361s45,https://www.camara.cl/verdoc.aspx?prmid=2968&prmtipo=TEXTOSESION&prmtipodoc=83
2967,44,jueves 4 julio 2013,361,l361s44,https://www.camara.cl/verdoc.aspx?prmid=2967&prmtipo=TEXTOSESION&prmtipodoc=83
2966,43,miércoles 3 julio 2013,361,l361s43,https://www.camara.cl/verdoc.aspx?prmid=2966&prmtipo=TEXTOSESION&prmtipodoc=83
2965,42,martes 2 julio 2013,361,l361s42,https://www.camara.cl/verdoc.aspx?prmid=2965&prmtipo=TEXTOSESION&prmtipodoc=83
2964,41,jueves 20 junio 2013,361,l361s41,https://www.camara.cl/verdoc.aspx?prmid=2964&prmtipo=TEXTOSESION&prmtipodoc=83
2963,40,miércoles 19 junio 2013,361,l361s40,https://www.camara.cl/verdoc.aspx?prmid=2963&prmtipo=TEXTOSESION&prmtipodoc=83
2962,39,martes 18 junio 2013,361,l361s39,https://www.camara.cl/verdoc.aspx?prmid=2962&prmtipo=TEXTOSESION&prmtipodoc=83
2961,38,jueves 13 junio 2013,361,l361s38,https://www.camara.cl/verdoc.aspx?prmid=2961&prmtipo=TEXTOSESION&prmtipodoc=83
2960,37,miércoles 12 junio 2013,361,l361s37,https://www.camara.cl/verdoc.aspx?prmid=2960&prmtipo=TEXTOSESION&prmtipodoc=83
2959,36,martes 11 junio 2013,361,l361s36,https://www.camara.cl/verdoc.aspx?prmid=2959&prmtipo=TEXTOSESION&prmtipodoc=83
2958,35,jueves 6 junio 2013,361,l361s35,https://www.camara.cl/verdoc.aspx?prmid=2958&prmtipo=TEXTOSESION&prmtipodoc=83
2944,34,miércoles 5 junio 2013,361,l361s34,https://www.camara.cl/verdoc.aspx?prmid=2944&prmtipo=TEXTOSESION&prmtipodoc=83
2943,33,martes 4 junio 2013,361,l361s33,https://www.camara.cl/verdoc.aspx?prmid=2943&prmtipo=TEXTOSESION&prmtipodoc=83
2942,32,martes 4 junio 2013,361,l361s32,https://www.camara.cl/verdoc.aspx?prmid=2942&prmtipo=TEXTOSESION&prmtipodoc=83
2941,31,jueves 23 mayo 2013,361,l361s31,https://www.camara.cl/verdoc.aspx?prmid=2941&prmtipo=TEXTOSESION&prmtipodoc=83
2940,30,miércoles 22 mayo 2013,361,l361s30,https://www.camara.cl/verdoc.aspx?prmid=2940&prmtipo=TEXTOSESION&prmtipodoc=83
2939,29,jueves 16 mayo 2013,361,l361s29,https://www.camara.cl/verdoc.aspx?prmid=2939&prmtipo=TEXTOSESION&prmtipodoc=83
2938,28,miércoles 15 mayo 2013,361,l361s28,https://www.camara.cl/verdoc.aspx?prmid=2938&prmtipo=TEXTOSESION&prmtipodoc=83
2937,27,martes 14 mayo 2013,361,l361s27,https://www.camara.cl/verdoc.aspx?prmid=2937&prmtipo=TEXTOSESION&prmtipodoc=83
2936,26,martes 14 mayo 2013,361,l361s26,https://www.camara.cl/verdoc.aspx?prmid=2936&prmtipo=TEXTOSESION&prmtipodoc=83
2935,25,jueves 9 mayo 2013,361,l361s25,https://www.camara.cl/verdoc.aspx?prmid=2935&prmtipo=TEXTOSESION&prmtipodoc=83
2934,24,miércoles 8 mayo 2013,361,l361s24,https://www.camara.cl/verdoc.aspx?prmid=2934&prmtipo=TEXTOSESION&prmtipodoc=83
2933,23,miércoles 8 mayo 2013,361,l361s23,https://www.camara.cl/verdoc.aspx?prmid=2933&prmtipo=TEXTOSESION&prmtipodoc=83
2932,22,martes 7 mayo 2013,361,l361s22,https://www.camara.cl/verdoc.aspx?prmid=2932&prmtipo=TEXTOSESION&prmtipodoc=83
2931,21,martes 7 mayo 2013,361,l361s21,https://www.camara.cl/verdoc.aspx?prmid=2931&prmtipo=TEXTOSESION&prmtipodoc=83
2930,20,martes 30 abril 2013,361,l361s20,https://www.camara.cl/verdoc.aspx?prmid=2930&prmtipo=TEXTOSESION&prmtipodoc=83
2928,19,lunes 29 abril 2013,361,l361s19,https://www.camara.cl/verdoc.aspx?prmid=2928&prmtipo=TEXTOSESION&prmtipodoc=83
2927,18,jueves 18 abril 2013,361,l361s18,https://www.camara.cl/verdoc.aspx?prmid=2927&prmtipo=TEXTOSESION&prmtipodoc=83
2926,17,miércoles 17 abril 2013,361,l361s17,https://www.camara.cl/verdoc.aspx?prmid=2926&prmtipo=TEXTOSESION&prmtipodoc=83
2925,16,martes 16 abril 2013,361,l361s16,https://www.camara.cl/verdoc.aspx?prmid=2925&prmtipo=TEXTOSESION&prmtipodoc=83
2924,15,martes 16 abril 2013,361,l361s15,https://www.camara.cl/verdoc.aspx?prmid=2924&prmtipo=TEXTOSESION&prmtipodoc=83
2923,14,jueves 11 abril 2013,361,l361s14,https://www.camara.cl/verdoc.aspx?prmid=2923&prmtipo=TEXTOSESION&prmtipodoc=83
2922,13,miércoles 10 abril 2013,361,l361s13,https://www.camara.cl/verdoc.aspx?prmid=2922&prmtipo=TEXTOSESION&prmtipodoc=83
2921,12,miércoles 10 abril 2013,361,l361s12,https://www.camara.cl/verdoc.aspx?prmid=2921&prmtipo=TEXTOSESION&prmtipodoc=83
2920,11,martes 9 abril 2013,361,l361s11,https://www.camara.cl/verdoc.aspx?prmid=2920&prmtipo=TEXTOSESION&prmtipodoc=83
2919,10,jueves 4 abril 2013,361,l361s10,https://www.camara.cl/verdoc.aspx?prmid=2919&prmtipo=TEXTOSESION&prmtipodoc=83
2918,9,miércoles 3 abril 2013,361,l361s9,https://www.camara.cl/verdoc.aspx?prmid=2918&prmtipo=TEXTOSESION&prmtipodoc=83
2917,8,martes 2 abril 2013,361,l361s8,https://www.camara.cl/verdoc.aspx?prmid=2917&prmtipo=TEXTOSESION&prmtipodoc=83
2916,7,jueves 21 marzo 2013,361,l361s7,https://www.camara.cl/verdoc.aspx?prmid=2916&prmtipo=TEXTOSESION&prmtipodoc=83
2915,6,miércoles 20 marzo 2013,361,l361s6,https://www.camara.cl/verdoc.aspx?prmid=2915&prmtipo=TEXTOSESION&prmtipodoc=83
2914,5,miércoles 20 marzo 2013,361,l361s5,https://www.camara.cl/verdoc.aspx?prmid=2914&prmtipo=TEXTOSESION&prmtipodoc=83
2913,4,martes 19 marzo 2013,361,l361s4,https://www.camara.cl/verdoc.aspx?prmid=2913&prmtipo=TEXTOSESION&prmtipodoc=83
2912,3,jueves 14 marzo 2013,361,l361s3,https://www.camara.cl/verdoc.aspx?prmid=2912&prmtipo=TEXTOSESION&prmtipodoc=83
2911,2,miércoles 13 marzo 2013,361,l361s2,https://www.camara.cl/verdoc.aspx?prmid=2911&prmtipo=TEXTOSESION&prmtipodoc=83
2910,1,martes 12 marzo 2013,361,l361s1,https://www.camara.cl/verdoc.aspx?prmid=2910&prmtipo=TEXTOSESION&prmtipodoc=83
3186,127,martes 10 marzo 2015,362,l362s127,https://www.camara.cl/verdoc.aspx?prmid=3186&prmtipo=TEXTOSESION&prmtipodoc=83
3185,126,martes 10 marzo 2015,362,l362s126,https://www.camara.cl/verdoc.aspx?prmid=3185&prmtipo=TEXTOSESION&prmtipodoc=83
3184,125,jueves 5 marzo 2015,362,l362s125,https://www.camara.cl/verdoc.aspx?prmid=3184&prmtipo=TEXTOSESION&prmtipodoc=83
3183,124,miércoles 4 marzo 2015,362,l362s124,https://www.camara.cl/verdoc.aspx?prmid=3183&prmtipo=TEXTOSESION&prmtipodoc=83
3182,123,martes 3 marzo 2015,362,l362s123,https://www.camara.cl/verdoc.aspx?prmid=3182&prmtipo=TEXTOSESION&prmtipodoc=83
3181,122,miércoles 28 enero 2015,362,l362s122,https://www.camara.cl/verdoc.aspx?prmid=3181&prmtipo=TEXTOSESION&prmtipodoc=83
3180,121,martes 27 enero 2015,362,l362s121,https://www.camara.cl/verdoc.aspx?prmid=3180&prmtipo=TEXTOSESION&prmtipodoc=83
3179,120,lunes 26 enero 2015,362,l362s120,https://www.camara.cl/verdoc.aspx?prmid=3179&prmtipo=TEXTOSESION&prmtipodoc=83
3178,119,jueves 22 enero 2015,362,l362s119,https://www.camara.cl/verdoc.aspx?prmid=3178&prmtipo=TEXTOSESION&prmtipodoc=83
3177,118,miércoles 21 enero 2015,362,l362s118,https://www.camara.cl/verdoc.aspx?prmid=3177&prmtipo=TEXTOSESION&prmtipodoc=83
3176,117,martes 20 enero 2015,362,l362s117,https://www.camara.cl/verdoc.aspx?prmid=3176&prmtipo=TEXTOSESION&prmtipodoc=83
3175,116,martes 20 enero 2015,362,l362s116,https://www.camara.cl/verdoc.aspx?prmid=3175&prmtipo=TEXTOSESION&prmtipodoc=83
3174,115,jueves 15 enero 2015,362,l362s115,https://www.camara.cl/verdoc.aspx?prmid=3174&prmtipo=TEXTOSESION&prmtipodoc=83
3173,114,miércoles 14 enero 2015,362,l362s114,https://www.camara.cl/verdoc.aspx?prmid=3173&prmtipo=TEXTOSESION&prmtipodoc=83
3172,113,martes 13 enero 2015,362,l362s113,https://www.camara.cl/verdoc.aspx?prmid=3172&prmtipo=TEXTOSESION&prmtipodoc=83
3171,112,jueves 8 enero 2015,362,l362s112,https://www.camara.cl/verdoc.aspx?prmid=3171&prmtipo=TEXTOSESION&prmtipodoc=83
3170,111,miércoles 7 enero 2015,362,l362s111,https://www.camara.cl/verdoc.aspx?prmid=3170&prmtipo=TEXTOSESION&prmtipodoc=83
3169,110,martes 6 enero 2015,362,l362s110,https://www.camara.cl/verdoc.aspx?prmid=3169&prmtipo=TEXTOSESION&prmtipodoc=83
3168,109,jueves 18 diciembre 2014,362,l362s109,https://www.camara.cl/verdoc.aspx?prmid=3168&prmtipo=TEXTOSESION&prmtipodoc=83
3167,108,miércoles 17 diciembre 2014,362,l362s108,https://www.camara.cl/verdoc.aspx?prmid=3167&prmtipo=TEXTOSESION&prmtipodoc=83
3166,107,martes 16 diciembre 2014,362,l362s107,https://www.camara.cl/verdoc.aspx?prmid=3166&prmtipo=TEXTOSESION&prmtipodoc=83
3165,106,jueves 11 diciembre 2014,362,l362s106,https://www.camara.cl/verdoc.aspx?prmid=3165&prmtipo=TEXTOSESION&prmtipodoc=83
3164,105,miércoles 10 diciembre 2014,362,l362s105,https://www.camara.cl/verdoc.aspx?prmid=3164&prmtipo=TEXTOSESION&prmtipodoc=83
3163,104,miércoles 10 diciembre 2014,362,l362s104,https://www.camara.cl/verdoc.aspx?prmid=3163&prmtipo=TEXTOSESION&prmtipodoc=83
3162,103,martes 9 diciembre 2014,362,l362s103,https://www.camara.cl/verdoc.aspx?prmid=3162&prmtipo=TEXTOSESION&prmtipodoc=83
3161,102,jueves 27 noviembre 2014,362,l362s102,https://www.camara.cl/verdoc.aspx?prmid=3161&prmtipo=TEXTOSESION&prmtipodoc=83
3160,101,miércoles 26 noviembre 2014,362,l362s101,https://www.camara.cl/verdoc.aspx?prmid=3160&prmtipo=TEXTOSESION&prmtipodoc=83
3159,100,miércoles 26 noviembre 2014,362,l362s100,https://www.camara.cl/verdoc.aspx?prmid=3159&prmtipo=TEXTOSESION&prmtipodoc=83
3158,99,martes 25 noviembre 2014,362,l362s99,https://www.camara.cl/verdoc.aspx?prmid=3158&prmtipo=TEXTOSESION&prmtipodoc=83
3157,98,martes 25 noviembre 2014,362,l362s98,https://www.camara.cl/verdoc.aspx?prmid=3157&prmtipo=TEXTOSESION&prmtipodoc=83
3156,97,jueves 20 noviembre 2014,362,l362s97,https://www.camara.cl/verdoc.aspx?prmid=3156&prmtipo=TEXTOSESION&prmtipodoc=83
3155,96,miércoles 19 noviembre 2014,362,l362s96,https://www.camara.cl/verdoc.aspx?prmid=3155&prmtipo=TEXTOSESION&prmtipodoc=83
3154,95,miércoles 19 noviembre 2014,362,l362s95,https://www.camara.cl/verdoc.aspx?prmid=3154&prmtipo=TEXTOSESION&prmtipodoc=83
3153,94,martes 18 noviembre 2014,362,l362s94,https://www.camara.cl/verdoc.aspx?prmid=3153&prmtipo=TEXTOSESION&prmtipodoc=83
3152,93,martes 18 noviembre 2014,362,l362s93,https://www.camara.cl/verdoc.aspx?prmid=3152&prmtipo=TEXTOSESION&prmtipodoc=83
3151,92,jueves 13 noviembre 2014,362,l362s92,https://www.camara.cl/verdoc.aspx?prmid=3151&prmtipo=TEXTOSESION&prmtipodoc=83
3150,91,miércoles 12 noviembre 2014,362,l362s91,https://www.camara.cl/verdoc.aspx?prmid=3150&prmtipo=TEXTOSESION&prmtipodoc=83
3149,90,miércoles 12 noviembre 2014,362,l362s90,https://www.camara.cl/verdoc.aspx?prmid=3149&prmtipo=TEXTOSESION&prmtipodoc=83
3148,89,martes 11 noviembre 2014,362,l362s89,https://www.camara.cl/verdoc.aspx?prmid=3148&prmtipo=TEXTOSESION&prmtipodoc=83
3147,88,jueves 6 noviembre 2014,362,l362s88,https://www.camara.cl/verdoc.aspx?prmid=3147&prmtipo=TEXTOSESION&prmtipodoc=83
3146,87,miércoles 5 noviembre 2014,362,l362s87,https://www.camara.cl/verdoc.aspx?prmid=3146&prmtipo=TEXTOSESION&prmtipodoc=83
3145,86,martes 4 noviembre 2014,362,l362s86,https://www.camara.cl/verdoc.aspx?prmid=3145&prmtipo=TEXTOSESION&prmtipodoc=83
3144,85,jueves 23 octubre 2014,362,l362s85,https://www.camara.cl/verdoc.aspx?prmid=3144&prmtipo=TEXTOSESION&prmtipodoc=83
3143,84,miércoles 22 octubre 2014,362,l362s84,https://www.camara.cl/verdoc.aspx?prmid=3143&prmtipo=TEXTOSESION&prmtipodoc=83
3142,83,martes 21 octubre 2014,362,l362s83,https://www.camara.cl/verdoc.aspx?prmid=3142&prmtipo=TEXTOSESION&prmtipodoc=83
3141,82,jueves 16 octubre 2014,362,l362s82,https://www.camara.cl/verdoc.aspx?prmid=3141&prmtipo=TEXTOSESION&prmtipodoc=83
3140,81,miércoles 15 octubre 2014,362,l362s81,https://www.camara.cl/verdoc.aspx?prmid=3140&prmtipo=TEXTOSESION&prmtipodoc=83
3139,80,martes 14 octubre 2014,362,l362s80,https://www.camara.cl/verdoc.aspx?prmid=3139&prmtipo=TEXTOSESION&prmtipodoc=83
3138,79,jueves 9 octubre 2014,362,l362s79,https://www.camara.cl/verdoc.aspx?prmid=3138&prmtipo=TEXTOSESION&prmtipodoc=83
3137,78,miércoles 8 octubre 2014,362,l362s78,https://www.camara.cl/verdoc.aspx?prmid=3137&prmtipo=TEXTOSESION&prmtipodoc=83
3136,77,miércoles 8 octubre 2014,362,l362s77,https://www.camara.cl/verdoc.aspx?prmid=3136&prmtipo=TEXTOSESION&prmtipodoc=83
3135,76,martes 7 octubre 2014,362,l362s76,https://www.camara.cl/verdoc.aspx?prmid=3135&prmtipo=TEXTOSESION&prmtipodoc=83
3134,75,jueves 2 octubre 2014,362,l362s75,https://www.camara.cl/verdoc.aspx?prmid=3134&prmtipo=TEXTOSESION&prmtipodoc=83
3133,74,miércoles 1 octubre 2014,362,l362s74,https://www.camara.cl/verdoc.aspx?prmid=3133&prmtipo=TEXTOSESION&prmtipodoc=83
3132,73,martes 30 septiembre 2014,362,l362s73,https://www.camara.cl/verdoc.aspx?prmid=3132&prmtipo=TEXTOSESION&prmtipodoc=83
3131,72,jueves 25 septiembre 2014,362,l362s72,https://www.camara.cl/verdoc.aspx?prmid=3131&prmtipo=TEXTOSESION&prmtipodoc=83
3130,71,miércoles 24 septiembre 2014,362,l362s71,https://www.camara.cl/verdoc.aspx?prmid=3130&prmtipo=TEXTOSESION&prmtipodoc=83
3129,70,martes 23 septiembre 2014,362,l362s70,https://www.camara.cl/verdoc.aspx?prmid=3129&prmtipo=TEXTOSESION&prmtipodoc=83
3128,69,jueves 11 septiembre 2014,362,l362s69,https://www.camara.cl/verdoc.aspx?prmid=3128&prmtipo=TEXTOSESION&prmtipodoc=83
3127,68,miércoles 10 septiembre 2014,362,l362s68,https://www.camara.cl/verdoc.aspx?prmid=3127&prmtipo=TEXTOSESION&prmtipodoc=83
3126,67,miércoles 10 septiembre 2014,362,l362s67,https://www.camara.cl/verdoc.aspx?prmid=3126&prmtipo=TEXTOSESION&prmtipodoc=83
3125,66,martes 9 septiembre 2014,362,l362s66,https://www.camara.cl/verdoc.aspx?prmid=3125&prmtipo=TEXTOSESION&prmtipodoc=83
3124,65,jueves 4 septiembre 2014,362,l362s65,https://www.camara.cl/verdoc.aspx?prmid=3124&prmtipo=TEXTOSESION&prmtipodoc=83
3123,64,miércoles 3 septiembre 2014,362,l362s64,https://www.camara.cl/verdoc.aspx?prmid=3123&prmtipo=TEXTOSESION&prmtipodoc=83
3122,63,martes 2 septiembre 2014,362,l362s63,https://www.camara.cl/verdoc.aspx?prmid=3122&prmtipo=TEXTOSESION&prmtipodoc=83
3121,62,jueves 21 agosto 2014,362,l362s62,https://www.camara.cl/verdoc.aspx?prmid=3121&prmtipo=TEXTOSESION&prmtipodoc=83
3120,61,miércoles 20 agosto 2014,362,l362s61,https://www.camara.cl/verdoc.aspx?prmid=3120&prmtipo=TEXTOSESION&prmtipodoc=83
3119,60,miércoles 20 agosto 2014,362,l362s60,https://www.camara.cl/verdoc.aspx?prmid=3119&prmtipo=TEXTOSESION&prmtipodoc=83
3118,59,martes 19 agosto 2014,362,l362s59,https://www.camara.cl/verdoc.aspx?prmid=3118&prmtipo=TEXTOSESION&prmtipodoc=83
3117,58,martes 19 agosto 2014,362,l362s58,https://www.camara.cl/verdoc.aspx?prmid=3117&prmtipo=TEXTOSESION&prmtipodoc=83
3116,57,jueves 14 agosto 2014,362,l362s57,https://www.camara.cl/verdoc.aspx?prmid=3116&prmtipo=TEXTOSESION&prmtipodoc=83
3115,56,miércoles 13 agosto 2014,362,l362s56,https://www.camara.cl/verdoc.aspx?prmid=3115&prmtipo=TEXTOSESION&prmtipodoc=83
3114,55,miércoles 13 agosto 2014,362,l362s55,https://www.camara.cl/verdoc.aspx?prmid=3114&prmtipo=TEXTOSESION&prmtipodoc=83
3113,54,martes 12 agosto 2014,362,l362s54,https://www.camara.cl/verdoc.aspx?prmid=3113&prmtipo=TEXTOSESION&prmtipodoc=83
3112,53,jueves 7 agosto 2014,362,l362s53,https://www.camara.cl/verdoc.aspx?prmid=3112&prmtipo=TEXTOSESION&prmtipodoc=83
3111,52,miércoles 6 agosto 2014,362,l362s52,https://www.camara.cl/verdoc.aspx?prmid=3111&prmtipo=TEXTOSESION&prmtipodoc=83
3102,51,martes 5 agosto 2014,362,l362s51,https://www.camara.cl/verdoc.aspx?prmid=3102&prmtipo=TEXTOSESION&prmtipodoc=83
3101,50,jueves 24 julio 2014,362,l362s50,https://www.camara.cl/verdoc.aspx?prmid=3101&prmtipo=TEXTOSESION&prmtipodoc=83
3100,49,miércoles 23 julio 2014,362,l362s49,https://www.camara.cl/verdoc.aspx?prmid=3100&prmtipo=TEXTOSESION&prmtipodoc=83
3099,48,martes 22 julio 2014,362,l362s48,https://www.camara.cl/verdoc.aspx?prmid=3099&prmtipo=TEXTOSESION&prmtipodoc=83
3098,47,martes 15 julio 2014,362,l362s47,https://www.camara.cl/verdoc.aspx?prmid=3098&prmtipo=TEXTOSESION&prmtipodoc=83
3097,46,lunes 14 julio 2014,362,l362s46,https://www.camara.cl/verdoc.aspx?prmid=3097&prmtipo=TEXTOSESION&prmtipodoc=83
3096,45,jueves 10 julio 2014,362,l362s45,https://www.camara.cl/verdoc.aspx?prmid=3096&prmtipo=TEXTOSESION&prmtipodoc=83
3095,44,miércoles 9 julio 2014,362,l362s44,https://www.camara.cl/verdoc.aspx?prmid=3095&prmtipo=TEXTOSESION&prmtipodoc=83
3094,43,martes 8 julio 2014,362,l362s43,https://www.camara.cl/verdoc.aspx?prmid=3094&prmtipo=TEXTOSESION&prmtipodoc=83
3093,42,martes 8 julio 2014,362,l362s42,https://www.camara.cl/verdoc.aspx?prmid=3093&prmtipo=TEXTOSESION&prmtipodoc=83
3092,41,jueves 3 julio 2014,362,l362s41,https://www.camara.cl/verdoc.aspx?prmid=3092&prmtipo=TEXTOSESION&prmtipodoc=83
3091,40,miércoles 2 julio 2014,362,l362s40,https://www.camara.cl/verdoc.aspx?prmid=3091&prmtipo=TEXTOSESION&prmtipodoc=83
3090,39,miércoles 2 julio 2014,362,l362s39,https://www.camara.cl/verdoc.aspx?prmid=3090&prmtipo=TEXTOSESION&prmtipodoc=83
3089,38,martes 1 julio 2014,362,l362s38,https://www.camara.cl/verdoc.aspx?prmid=3089&prmtipo=TEXTOSESION&prmtipodoc=83
3088,37,jueves 19 junio 2014,362,l362s37,https://www.camara.cl/verdoc.aspx?prmid=3088&prmtipo=TEXTOSESION&prmtipodoc=83
3087,36,miércoles 18 junio 2014,362,l362s36,https://www.camara.cl/verdoc.aspx?prmid=3087&prmtipo=TEXTOSESION&prmtipodoc=83
3086,35,martes 17 junio 2014,362,l362s35,https://www.camara.cl/verdoc.aspx?prmid=3086&prmtipo=TEXTOSESION&prmtipodoc=83
3085,34,jueves 12 junio 2014,362,l362s34,https://www.camara.cl/verdoc.aspx?prmid=3085&prmtipo=TEXTOSESION&prmtipodoc=83
3084,33,miércoles 11 junio 2014,362,l362s33,https://www.camara.cl/verdoc.aspx?prmid=3084&prmtipo=TEXTOSESION&prmtipodoc=83
3083,32,miércoles 11 junio 2014,362,l362s32,https://www.camara.cl/verdoc.aspx?prmid=3083&prmtipo=TEXTOSESION&prmtipodoc=83
3081,31,martes 10 junio 2014,362,l362s31,https://www.camara.cl/verdoc.aspx?prmid=3081&prmtipo=TEXTOSESION&prmtipodoc=83
3080,30,jueves 5 junio 2014,362,l362s30,https://www.camara.cl/verdoc.aspx?prmid=3080&prmtipo=TEXTOSESION&prmtipodoc=83
3079,29,miércoles 4 junio 2014,362,l362s29,https://www.camara.cl/verdoc.aspx?prmid=3079&prmtipo=TEXTOSESION&prmtipodoc=83
3078,28,martes 3 junio 2014,362,l362s28,https://www.camara.cl/verdoc.aspx?prmid=3078&prmtipo=TEXTOSESION&prmtipodoc=83
3077,27,martes 20 mayo 2014,362,l362s27,https://www.camara.cl/verdoc.aspx?prmid=3077&prmtipo=TEXTOSESION&prmtipodoc=83
3076,26,lunes 19 mayo 2014,362,l362s26,https://www.camara.cl/verdoc.aspx?prmid=3076&prmtipo=TEXTOSESION&prmtipodoc=83
3075,25,jueves 15 mayo 2014,362,l362s25,https://www.camara.cl/verdoc.aspx?prmid=3075&prmtipo=TEXTOSESION&prmtipodoc=83
3074,24,miércoles 14 mayo 2014,362,l362s24,https://www.camara.cl/verdoc.aspx?prmid=3074&prmtipo=TEXTOSESION&prmtipodoc=83
3073,23,martes 13 mayo 2014,362,l362s23,https://www.camara.cl/verdoc.aspx?prmid=3073&prmtipo=TEXTOSESION&prmtipodoc=83
3072,22,jueves 8 mayo 2014,362,l362s22,https://www.camara.cl/verdoc.aspx?prmid=3072&prmtipo=TEXTOSESION&prmtipodoc=83
3071,21,miércoles 7 mayo 2014,362,l362s21,https://www.camara.cl/verdoc.aspx?prmid=3071&prmtipo=TEXTOSESION&prmtipodoc=83
3070,20,martes 6 mayo 2014,362,l362s20,https://www.camara.cl/verdoc.aspx?prmid=3070&prmtipo=TEXTOSESION&prmtipodoc=83
3069,19,jueves 24 abril 2014,362,l362s19,https://www.camara.cl/verdoc.aspx?prmid=3069&prmtipo=TEXTOSESION&prmtipodoc=83
3068,18,miércoles 23 abril 2014,362,l362s18,https://www.camara.cl/verdoc.aspx?prmid=3068&prmtipo=TEXTOSESION&prmtipodoc=83
3067,17,martes 22 abril 2014,362,l362s17,https://www.camara.cl/verdoc.aspx?prmid=3067&prmtipo=TEXTOSESION&prmtipodoc=83
3066,16,martes 22 abril 2014,362,l362s16,https://www.camara.cl/verdoc.aspx?prmid=3066&prmtipo=TEXTOSESION&prmtipodoc=83
3065,15,jueves 17 abril 2014,362,l362s15,https://www.camara.cl/verdoc.aspx?prmid=3065&prmtipo=TEXTOSESION&prmtipodoc=83
3063,14,miércoles 16 abril 2014,362,l362s14,https://www.camara.cl/verdoc.aspx?prmid=3063&prmtipo=TEXTOSESION&prmtipodoc=83
3062,13,martes 15 abril 2014,362,l362s13,https://www.camara.cl/verdoc.aspx?prmid=3062&prmtipo=TEXTOSESION&prmtipodoc=83
3061,12,martes 15 abril 2014,362,l362s12,https://www.camara.cl/verdoc.aspx?prmid=3061&prmtipo=TEXTOSESION&prmtipodoc=83
3060,11,jueves 10 abril 2014,362,l362s11,https://www.camara.cl/verdoc.aspx?prmid=3060&prmtipo=TEXTOSESION&prmtipodoc=83
3059,10,miércoles 9 abril 2014,362,l362s10,https://www.camara.cl/verdoc.aspx?prmid=3059&prmtipo=TEXTOSESION&prmtipodoc=83
3058,9,martes 8 abril 2014,362,l362s9,https://www.camara.cl/verdoc.aspx?prmid=3058&prmtipo=TEXTOSESION&prmtipodoc=83
3057,8,jueves 3 abril 2014,362,l362s8,https://www.camara.cl/verdoc.aspx?prmid=3057&prmtipo=TEXTOSESION&prmtipodoc=83
3056,7,miércoles 2 abril 2014,362,l362s7,https://www.camara.cl/verdoc.aspx?prmid=3056&prmtipo=TEXTOSESION&prmtipodoc=83
3055,6,martes 1 abril 2014,362,l362s6,https://www.camara.cl/verdoc.aspx?prmid=3055&prmtipo=TEXTOSESION&prmtipodoc=83
3053,5,jueves 20 marzo 2014,362,l362s5,https://www.camara.cl/verdoc.aspx?prmid=3053&prmtipo=TEXTOSESION&prmtipodoc=83
